4,0,232.8408,413.52158,137.28885,0,1121
3,0,262.35965,398.52158,152.18254,0,1141
3,0,275.99573,413.408,137.18384,0,1161
4,0,305.4817,398.40814,152.09944,0,1181
4,0,334.63858,383.40817,167.03625,0,1201
3,0,340.99686,398.34164,152.03688,0,1222
3,0,346.7586,413.29086,137.03693,0,1241
4,0,351.91672,398.29095,151.9905,0,1261
4,0,357.5882,383.29092,166.95547,0,1281
3,0,349.25635,398.25403,151.9558,0,1301
4,0,345.27512,413.2259,136.95583,0,1321
3,0,348.07764,398.22592,151.93007,0,1341
3,0,346.5425,413.20047,136.93039,0,1362
4,0,346.41,398.20053,151.91167,0,1382
3,0,346.1717,383.2005,166.8977,0,1401
3,0,349.27542,398.18582,151.89781,0,1421
3,0,326.38882,383.18582,166.88652,0,1441
3,0,299.9298,368.1858,181.87793,0,1461
3,0,285.0768,353.1858,196.87068,0,1481
3,0,284.18,338.18582,211.86446,0,1502
3,0,290.3925,323.1858,226.85905,0,1521
4,0,296.63123,308.1858,241.85432,0,1541
4,0,300.75287,293.1858,256.85016,0,1561
3,0,306.4958,308.18155,241.85017,0,1581
3,0,316.3487,323.1782,226.85016,0,1601
4,0,317.6877,308.1782,241.84686,0,1620
4,0,320.78528,293.1782,256.84424,0,1641
4,0,337.23724,308.17557,241.84424,0,1661
3,0,358.05753,323.1735,226.84421,0,1681
4,0,381.7,338.1716,211.8442,0,1701
3,0,388.2081,323.17166,226.84229,0,1721
3,0,414.93213,338.16992,211.84229,0,1742
3,0,429.05475,323.16992,226.84087,0,1761
4,0,443.93674,308.1699,241.83974,0,1781
3,0,434.1103,293.16986,256.83875,2,1802
3,0,444.0697,308.16888,241.83875,2,1820
3,0,426.10782,293.16885,256.8379,2,1840
4,0,408.1728,278.16885,271.8372,2,1860
4,0,381.30695,263.16882,286.83658,2,1880
4,0,374.89447,278.16824,271.83658,2,1901
3,0,377.47797,293.1677,256.83658,2,1921
4,0,373.79202,308.16727,241.83656,2,1941
3,0,350.45374,293.1673,256.8361,2,1961
3,0,350.46503,308.1669,241.83609,2,1981
3,0,327.28983,293.1669,256.83575,2,2001
3,0,303.3119,278.1669,271.8355,2,2021
3,0,280.76727,263.1669,286.83524,2,2042
2,1,258.6857,248.16689,301.83505,2,2061
2,1,238.22075,233.16689,316.83484,2,2081
2,1,206.10622,218.82565,331.26526,2,2101
2,1,172.25945,204.24054,346.0057,2,2121
2,1,139.94313,189.43222,360.9447,2,2141
2,1,101.14064,174.47101,375.94412,2,2161
2,1,61.446377,159.48131,390.84225,2,2181
4,0,894.4272,460.97723,430.11627,0,20
3,0,894.4272,460.97723,430.11627,0,40
3,0,863.7084,457.61548,415.11627,0,60
4,0,825.4458,442.62335,411.78033,0,80
4,0,789.50555,427.62338,409.43948,0,100
4,0,759.14264,425.28912,394.44965,0,120
4,0,729.3036,424.0129,379.44965,0,140
4,0,723.283,423.28534,364.44962,1,160
4,0,717.5264,423.08948,349.44962,1,180
3,0,688.25684,423.42523,334.44962,1,200
4,0,659.68567,424.29138,319.4496,1,220
3,0,627.124,409.3011,320.4017,1,240
3,0,601.2453,410.7232,305.4189,1,260
3,0,569.05804,395.73355,307.66138,1,279
4,0,535.26776,380.73355,311.1435,1,300
4,0,502.7114,365.73358,315.32123,1,321
3,0,482.8588,369.86288,300.3379,1,340
4,0,466.01752,375.19366,285.33795,1,360
3,0,433.94147,360.2047,290.77948,1,380
3,0,420.19144,366.1166,275.7981,1,400
2,1,390.09158,351.12787,282.47662,1,421
2,1,361.0162,336.12787,290.26398,1,439
2,1,323.13943,321.36066,296.39145,1,459
2,1,283.88416,306.49762,303.77063,1,479
2,1,246.01294,291.5868,312.09705,1,499
2,1,206.67514,276.65063,321.16928,1,520
2,1,167.67331,261.70078,330.84625,1,541
2,1,132.06259,246.72661,341.20215,1,560
2,1,94.549484,231.72961,352.30887,1,580
2,1,59.439476,216.73947,364.21323,1,601
4,0,894.4272,460.97723,430.11627,0,18
4,0,894.4272,460.97723,430.11627,0,39
3,0,863.7084,457.61548,415.11627,0,58
4,0,833.02515,454.72397,400.1163,0,77
4,0,796.8452,439.73206,397.25903,0,98
4,0,766.12415,437.34433,382.26968,0,119
3,0,735.9409,436.01227,367.26968,0,137
4,0,729.7537,435.21518,352.26965,1,157
3,0,715.6581,420.2244,351.5348,1,178
4,0,685.81726,419.97202,336.54895,1,198
4,0,647.9983,404.9819,337.02985,1,217
3,0,624.5149,405.9606,322.0454,1,238
3,0,599.3245,408.15045,307.04544,1,258
3,0,567.09296,393.16083,309.35413,1,277
3,0,533.2508,378.16083,312.89755,1,298
3,0,500.64307,363.16083,317.13147,1,319
4,0,466.91083,348.16083,322.0099,1,338
3,0,433.74707,333.16083,327.50323,1,358
4,0,416.61313,338.64423,312.5177,1,378
4,0,384.43265,323.65778,318.6371,1,398
2,1,371.7916,330.35114,303.6519,1,418
2,1,362.931,338.13586,288.65192,1,437
2,1,325.14655,323.50006,294.1482,1,458
2,1,285.9204,308.63986,301.51605,1,477
2,1,248.0672,293.72797,309.8604,1,497
2,1,208.75977,278.7904,318.95645,1,519
2,1,169.79723,263.83878,328.66217,1,538
2,1,134.22894,248.86295,339.05054,1,558
2,1,96.77191,233.8653,350.19122,1,578
2,1,61.673927,218.87657,362.12692,1,598
4,0,894.4272,460.97723,430.11627,0,20
3,0,894.4272,460.97723,430.11627,0,40
3,0,863.7084,457.61548,415.11627,0,60
3,0,825.4458,442.62335,411.78033,0,80
4,0,789.50555,427.62338,409.43948,0,100
3,0,751.75006,412.62335,407.65353,0,121
3,0,721.7884,410.83594,392.66385,0,140
4,0,707.5219,395.8461,391.45602,1,159
4,0,693.4686,380.84613,391.36313,1,179
4,0,663.652,380.7826,376.37457,1,201
4,0,634.9878,381.88284,361.3746,1,221
4,0,612.0653,383.58975,346.3746,1,241
4,0,586.5076,385.87347,331.37463,1,259
4,0,565.232,388.7231,316.3746,1,280
3,0,543.4603,392.12622,301.37457,1,300
4,0,524.4181,396.06854,286.3746,1,320
4,0,491.52045,381.0791,290.41418,1,340
4,0,474.1632,385.57532,275.434,1,360
3,0,459.2953,391.29282,260.43405,1,379
4,0,447.11343,397.53128,245.43405,1,399
2,1,418.1349,382.5406,251.81259,1,421
2,1,410.26108,389.26868,236.83636,1,440
2,1,373.48123,374.57672,242.27113,1,460
2,1,334.9312,359.6912,249.62611,1,480
2,1,297.54782,344.75626,258.07605,1,500
2,1,258.96152,329.79422,267.40005,1,519
2,1,220.87726,314.81577,277.44724,1,539
2,1,186.19395,299.82,288.2542,1,560
2,1,149.81032,284.8228,299.83698,1,580
2,1,115.12954,269.86362,312.16235,1,600
2,1,85.90512,255.06897,325.35434,1,619
2,1,48.683983,240.7943,339.47235,1,640
4,0,894.4272,460.97723,430.11627,0,20
3,0,894.4272,460.97723,430.11627,0,39
4,0,863.7084,457.61548,415.11627,0,60
4,0,825.4458,442.62335,411.78033,0,80
3,0,796.72174,439.75583,396.7901,0,99
3,0,766.4789,437.9107,381.79013,0,119
3,0,728.4976,422.91965,380.00415,0,140
3,0,714.4514,407.91962,379.3126,1,160
3,0,700.4512,392.91965,379.23154,1,181
3,0,662.1534,377.91965,379.74414,1,201
3,0,623.8558,362.91962,380.84732,1,220
3,0,590.67474,347.91962,382.53592,1,240
3,0,553.617,332.91962,384.80228,1,260
4,0,519.6236,317.91962,387.63626,1,279
3,0,483.50977,302.9196,391.02545,1,299
4,0,461.50403,306.385,376.0365,1,319
3,0,425.7282,291.4031,379.99878,1,339
3,0,405.62973,296.1618,365.01025,1,360
3,0,370.75952,281.18033,370.25983,1,380
4,0,336.62292,266.1804,376.6928,1,399
2,1,302.7277,251.18037,383.63873,1,420
2,1,289.56088,258.2424,368.6483,1,440
2,1,250.42195,243.73018,373.41455,1,460
2,1,210.4902,228.92679,380.16336,1,479
2,1,172.34691,214.07933,387.75424,1,499
2,1,132.35191,199.23239,395.88998,1,519
2,1,92.37727,184.41844,404.37704,1,540
2,1,55.54678,169.62906,413.27148,1,561
3,0,894.4272,460.97723,430.11627,0,19
4,0,894.4272,460.97723,430.11627,0,39
3,0,856.2358,445.97723,426.77127,0,59
3,0,825.4458,442.62335,411.78033,0,78
4,0,789.37225,427.63174,408.9677,0,99
3,0,751.609,412.6317,407.17944,0,119
3,0,721.6478,410.8589,392.18976,0,139
4,0,707.38385,395.86905,390.99756,2,159
4,0,693.3333,380.86908,390.92114,2,179
3,0,663.5278,380.82166,375.9326,2,199
3,0,634.8766,381.93857,360.93262,2,219
4,0,601.7355,366.95053,362.08942,2,239
4,0,565.1331,351.95056,364.4424,2,259
4,0,542.6871,354.3369,349.4554,2,278
3,0,520.16534,357.93137,334.45544,2,298
3,0,500.37708,362.13702,319.45544,2,319
3,0,466.39197,347.14957,323.6967,2,338
4,0,433.16278,332.14957,329.1274,2,358
3,0,399.69125,317.1496,335.16556,2,379
3,0,384.31934,323.1994,320.17896,2,400
2,1,352.50586,308.21384,326.80847,2,419
2,1,321.68143,293.2139,334.53235,2,440
2,1,282.99176,278.47714,340.3765,2,460
2,1,243.27359,263.63916,347.42822,2,478
2,1,205.15291,248.75713,355.34692,2,499
2,1,168.06317,233.85909,363.90942,2,519
2,1,135.97047,218.96219,372.95996,2,541
2,1,115.8108,204.24036,381.61713,2,558
2,1,91.5545,190.12477,389.0146,2,579
2,1,74.411736,176.9402,395.2718,2,598
2,1,64.93023,166.56999,398.35092,2,620
2,1,65.26595,160.85277,397.53766,2,641
2,1,73.60519,163.33109,390.51642,2,659
2,1,82.10313,172.77487,378.83716,2,679
2,1,92.03524,185.87744,364.86063,2,699
2,1,77.11291,200.21533,350.17343,0,719
2,1,62.115963,214.9538,335.27823,0,739
2,1,72.00482,229.76942,320.36108,0,759
2,1,81.9844,244.6167,305.44485,0,778
2,1,91.245544,259.5509,290.4796,0,800
2,1,101.241196,274.52536,275.49158,0,819
2,1,110.871086,289.51422,260.4961,0,839
2,1,120.86925,304.50885,245.49797,0,860
2,1,130.68446,319.506,230.49873,0,879
2,1,140.68379,334.50443,215.49907,0,899
2,1,150.59154,349.50348,200.4992,0,918
2,1,160.59128,364.50287,185.49928,0,939
2,1,170.54521,379.50244,170.49933,0,958
2,1,168.26366,394.50217,155.4993,0,980
2,1,159.05086,409.50195,140.49931,0,999
2,1,144.13893,424.3642,125.64783,0,1020
4,0,137.17451,438.7068,111.498764,0,1039
3,0,132.99902,452.4858,98.44557,0,1066
3,0,143.15057,467.43784,83.48957,0,1079
3,0,171.17888,452.4379,98.3177,0,1099
3,0,201.089,437.43793,113.19579,0,1118
4,0,229.83594,422.4379,128.10248,0,1138
4,0,259.34424,407.43793,143.02869,0,1159
4,0,273.6729,422.3584,128.02971,0,1179
3,0,290.75256,437.2995,113.02974,0,1198
3,0,309.50677,452.24612,98.029755,0,1220
3,0,329.7967,437.2462,112.98209,0,1238
4,0,346.09143,422.24622,127.94832,0,1259
4,0,350.76035,407.2462,142.92174,0,1278
3,0,347.00278,422.2175,127.92212,0,1300
3,0,342.82806,437.19632,112.92214,0,1319
3,0,345.60974,422.19635,127.90338,0,1339
3,0,348.5074,407.19635,142.88968,0,1358
3,0,348.79703,392.19632,157.87866,0,1379
4,0,348.08514,377.1963,172.86957,0,1399
4,0,347.21204,362.19626,187.86194,0,1419
3,0,347.79636,377.18826,172.86197,0,1439
4,0,328.67487,392.18207,157.86197,0,1459
3,0,301.85617,377.18204,172.85619,0,1479
3,0,289.92566,392.17645,157.85625,0,1500
4,0,289.6145,377.17645,172.8519,0,1520
4,0,296.64722,362.17645,187.84857,0,1539
4,0,309.58173,377.173,172.84862,0,1558
4,0,326.17188,392.17032,157.84865,0,1579
3,0,341.7937,407.16785,142.84865,0,1600
4,0,361.77527,422.1656,127.84864,0,1619
4,0,364.96542,407.16565,142.84653,0,1640
3,0,388.9254,422.16354,127.84655,0,1659
3,0,414.86432,437.16202,112.84653,0,1679
4,0,421.96396,422.16202,127.845184,0,1702
4,0,428.86514,407.16202,142.8442,0,1719
3,0,458.58783,422.16095,127.84424,0,1740
3,0,489.50482,437.16013,112.844246,0,1759
4,0,502.6569,422.16016,127.84353,0,1779
3,0,515.9218,407.16013,142.84306,0,1799
4,0,527.5804,422.1596,127.84303,2,1819
3,0,516.005,407.15967,142.8426,2,1838
3,0,522.3527,422.15924,127.84262,2,1859
3,0,505.40125,407.15924,142.84236,2,1879
3,0,480.45987,392.1592,157.84218,2,1900
3,0,454.03375,377.15918,172.84203,2,1919
3,0,433.727,362.15918,187.8419,2,1940
4,0,406.81284,347.15915,202.8418,2,1960
4,0,383.86133,332.15915,217.84169,2,1978
4,0,385.34872,347.15903,202.84172,2,2000
3,0,390.4173,362.1589,187.84174,2,2020
4,0,396.18423,377.1588,172.84177,2,2039
3,0,375.26663,362.1588,187.8417,2,2059
2,1,384.26666,377.15872,172.84174,2,2079
2,1,365.50238,362.1587,187.84167,2,2099
2,1,334.37036,347.44708,202.59201,2,2120
2,1,300.77097,332.60782,217.49384,2,2140
2,1,267.94193,317.67365,232.47469,2,2160
2,1,228.516,302.68585,247.47427,2,2180
2,1,188.52106,287.68735,262.4468,2,2200
2,1,160.6042,272.6997,277.39706,2,2219
2,1,120.67663,257.7145,292.35077,2,2238
2,1,86.76363,242.72087,307.32584,2,2260
2,1,46.782757,227.72244,322.3142,2,2280
3,0,894.4272,460.97723,430.11627,0,19
4,0,894.4272,460.97723,430.11627,0,38
3,0,856.2358,445.97723,426.77127,0,58
4,0,825.4458,442.62335,411.78033,0,77
3,0,789.37225,427.63174,408.9677,0,98
4,0,759.01245,425.3141,393.97778,0,119
3,0,721.172,410.32346,392.2375,0,138
3,0,714.81805,409.11044,377.24863,2,158
4,0,700.63806,394.12082,376.65015,2,178
3,0,662.36975,379.12082,377.1956,2,198
4,0,633.17993,379.68594,362.20795,2,218
4,0,600.0226,364.69815,363.4061,2,237
4,0,573.66516,366.50668,348.4194,2,258
3,0,552.1479,369.5224,333.41943,2,278
4,0,530.0736,373.14288,318.41946,2,298
4,0,497.11563,358.15488,322.08667,2,319
4,0,477.1181,362.37357,307.10287,2,338
4,0,460.123,367.79303,292.1029,2,358
4,0,444.8725,373.76663,277.10294,2,379
3,0,432.2756,380.23996,262.1029,2,398
2,1,422.2576,387.1865,247.10292,2,418
2,1,394.43475,372.19586,254.1713,2,438
2,1,357.24997,357.4072,260.2209,2,458
2,1,318.44592,342.52615,267.60556,2,478
2,1,280.87955,327.59784,276.01883,2,498
2,1,241.93684,312.64258,285.26123,2,518
2,1,205.8331,297.67114,295.18823,2,538
2,1,181.97856,282.73572,305.2346,2,558
2,1,148.95041,267.93558,314.97833,2,578
2,1,121.24972,253.3403,324.47098,2,598
2,1,91.5371,239.32957,333.02936,2,618
2,1,68.83543,226.27156,340.51617,2,638
2,1,57.325092,215.56108,345.5324,2,658
2,1,60.02036,209.53317,346.3965,2,678
2,1,70.14593,212.35211,340.06152,2,698
2,1,56.259373,222.7999,328.08817,0,718
2,1,41.342632,236.51263,313.8608,0,739
2,1,51.05438,250.82219,299.31027,0,759
2,1,61.190823,265.33594,284.68616,0,779
2,1,70.51241,280.22696,269.7751,0,799
2,1,80.520004,295.21463,254.78546,0,819
2,1,90.15345,310.21375,239.78625,0,838
2,1,100.1535,325.21368,224.78632,0,858
2,1,109.96991,340.21368,209.78632,0,878
2,1,119.96992,355.21368,194.78632,0,898
2,1,129.87813,370.21368,179.78632,0,919
2,1,139.87811,385.21368,164.78632,0,938
2,1,149.83221,400.21368,149.78632,0,958
2,1,147.68114,415.21368,134.78632,0,978
2,1,139.2566,430.21368,119.786316,0,998
2,1,125.24662,445.04672,104.98409,0,1018
3,0,120.198685,459.20618,91.15324,0,1038
4,0,117.75499,472.60526,78.947845,0,1058
3,0,146.73616,457.6069,93.69606,0,1078
4,0,160.48212,472.2723,78.70513,0,1098
4,0,190.44415,457.27264,93.507805,0,1119
3,0,207.74019,472.0629,78.514946,0,1137
4,0,228.21541,486.92767,63.515213,0,1159
3,0,256.14706,471.92783,78.41305,0,1179
4,0,277.83945,486.81354,63.418705,0,1197
3,0,305.603,471.81363,78.36416,0,1218
4,0,321.16574,486.75366,63.367184,0,1238
3,0,338.3563,471.75372,78.338776,0,1257
3,0,337.49002,486.72244,63.34039,0,1278
4,0,339.33347,471.72247,78.3256,0,1297
3,0,342.29382,456.7225,93.316536,0,1318
4,0,344.88873,471.71213,78.31685,0,1338
3,0,348.71124,456.71216,93.310936,0,1358
4,0,353.58383,471.70593,78.31115,0,1379
4,0,354.71506,456.70593,93.307686,0,1398
3,0,363.15463,471.70224,78.307816,0,1419
3,0,375.25702,486.69986,63.307835,0,1439
4,0,352.58194,471.6999,78.30604,0,1459
4,0,323.70575,456.69986,93.30496,0,1478
4,0,314.78024,471.69858,78.305,0,1498
4,0,329.28592,486.6977,63.30503,0,1518
3,0,353.89172,501.69696,48.305058,0,1538
4,0,375.16595,516.69635,33.305035,0,1559
3,0,383.70056,501.69632,48.30457,0,1578
4,0,406.58856,516.69574,33.304646,0,1598
4,0,412.59393,501.69568,48.304516,0,1619
4,0,438.1842,516.69556,33.304523,0,1639
4,0,467.69275,531.6955,18.304527,0,1659
4,0,498.00946,546.69543,3.304567,0,1677
4,0,530.56647,561.69543,11.695466,0,1698
3,0,563.6534,576.69543,26.695438,0,1719
4,0,572.19366,561.6955,11.695518,0,1739
4,0,580.5253,546.6955,3.3045824,0,1759
3,0,592.7375,531.6955,18.304504,0,1778
4,0,629.8626,546.6951,3.3066719,0,1798
3,0,617.16345,531.6951,18.305195,2,1818
3,0,629.5949,546.6871,3.335472,2,1838
4,0,613.3688,531.6871,18.317184,2,1858
3,0,597.2758,516.6871,33.3152,2,1878
3,0,600.51025,531.6836,18.316504,2,1897
4,0,575.9355,516.6836,33.316444,2,1918
3,0,556.02875,501.6836,48.31643,2,1938
4,0,558.6947,516.6836,33.316414,2,1958
4,0,537.30804,501.6836,48.31641,2,1979
4,0,543.04553,516.6836,33.316406,2,1999
4,0,551.34436,531.6836,18.316406,2,2019
3,0,560.03754,546.6836,3.3164062,2,2039
3,0,570.3064,561.6836,11.683595,2,2057
2,1,551.6814,546.6836,3.3164096,2,2078
2,1,534.01324,531.6836,18.316406,2,2098
2,1,503.4901,516.821,33.242634,2,2118
2,1,470.0896,501.8924,48.2372,2,2138
2,1,437.12537,486.9198,63.23548,2,2159
2,1,397.55722,471.92462,78.22052,2,2178
2,1,357.57455,456.92502,93.18665,2,2198
2,1,329.7556,441.92825,108.15132,2,2219
2,1,289.87637,426.93103,123.12621,2,2239
2,1,255.97397,411.93173,138.11314,2,2258
2,1,215.97803,396.93173,153.10674,2,2278
2,1,178.96245,381.93176,168.10278,2,2298
2,1,138.98016,366.9318,183.0989,2,2318
2,1,100.4806,351.93204,198.09361,2,2338
2,1,60.497055,336.93317,213.08638,2,2358
2,1,45.498985,321.93668,228.07605,0,2378
4,0,894.4272,460.97723,430.11627,0,20
3,0,894.4272,460.97723,430.11627,0,40
3,0,863.7084,457.61548,415.11627,0,60
4,0,825.4458,442.62335,411.78033,0,81
4,0,789.50555,427.62338,409.43948,0,100
3,0,759.14264,425.28912,394.44965,0,120
4,0,729.3036,424.0129,379.44965,0,140
4,0,715.08563,409.02255,378.22665,1,161
3,0,708.9773,408.32486,363.23883,1,180
3,0,679.7161,408.76932,348.23883,1,199
4,0,641.70166,393.77982,348.7561,1,220
3,0,608.91956,378.7798,350.46298,1,241
3,0,582.70264,380.48312,335.4772,1,261
4,0,549.7211,365.49515,337.8776,1,279
4,0,515.0212,350.4952,341.49286,1,300
4,0,494.42413,354.12363,326.50726,1,321
4,0,474.92972,358.95258,311.5073,1,341
3,0,457.77957,364.36285,296.50726,1,360
4,0,442.3284,370.30338,281.5073,1,380
3,0,411.26556,355.31442,287.52292,1,400
2,1,399.69086,361.79037,272.54138,1,419
2,1,370.91736,346.8015,279.76404,1,440
2,1,333.23697,332.03027,285.86258,1,459
2,1,294.10504,317.1616,293.24878,1,482
2,1,256.31357,302.245,301.60486,1,501
2,1,217.10724,287.3024,310.7306,1,521
2,1,178.27176,272.3449,320.48495,1,541
2,1,142.83441,257.364,330.93588,1,559
2,1,105.53223,242.36485,342.14423,1,580
2,1,70.396545,227.38043,354.13794,1,600
2,1,43.386715,212.56158,367.17245,1,620
3,0,894.4272,460.97723,430.11627,0,19
3,0,894.4272,460.97723,430.11627,0,40
3,0,856.2358,445.97723,426.77127,0,60
4,0,818.21454,430.97723,423.93097,0,79
4,0,782.3912,415.97723,421.6055,0,99
3,0,752.373,413.65677,406.61508,0,119
3,0,722.8615,412.39377,391.61508,0,139
4,0,708.5976,397.40396,390.38742,1,159
4,0,694.5473,382.404,390.2765,1,178
4,0,664.71796,382.32034,375.288,1,200
4,0,636.04407,383.39975,360.28802,1,219
4,0,613.1102,385.08374,345.288,1,240
4,0,587.5549,387.34268,330.28802,1,260
4,0,566.2834,390.16562,315.28802,1,279
4,0,544.52075,393.54047,300.28802,1,299
4,0,525.4869,397.4531,285.28802,1,319
3,0,507.02063,401.88785,270.28802,1,339
3,0,490.87747,406.8276,255.28802,1,360
4,0,459.8635,391.83716,260.36838,1,379
4,0,429.65964,376.8372,266.67285,1,399
2,1,418.66357,383.05243,251.6941,1,420
2,1,411.46814,390.42416,236.69417,1,439
2,1,374.6743,375.72852,242.05362,1,459
2,1,336.11374,360.84204,249.33023,1,479
2,1,298.72186,345.90668,257.70642,1,499
2,1,260.12177,330.94443,266.96155,1,519
2,1,222.0179,315.96594,276.94443,1,540
2,1,187.31007,300.9703,287.69125,1,559
2,1,150.88249,285.9729,299.21756,1,578
2,1,116.12462,271.01215,311.48987,1,599
2,1,86.7741,256.21103,324.63202,1,619
2,1,49.39371,241.91391,338.70618,1,639
4,0,894.4272,460.97723,430.11627,0,19
4,0,894.4272,460.97723,430.11627,0,40
3,0,863.7084,457.61548,415.11627,0,60
4,0,833.02515,454.72397,400.1163,0,79
3,0,796.8452,439.73206,397.25903,0,99
4,0,766.12415,437.34433,382.26968,0,120
4,0,728.14954,422.35318,380.49142,0,139
3,0,721.62683,421.06985,365.50333,1,160
3,0,715.8984,420.90396,350.5033,1,179
3,0,677.8421,405.9139,350.41632,1,199
3,0,639.9827,390.91394,351.5038,1,219
3,0,607.17206,375.91394,353.24506,1,240
3,0,570.7852,360.91394,355.61185,1,260
3,0,537.5003,345.9139,358.591,1,280
4,0,502.20535,330.9139,362.16736,1,299
3,0,468.14697,315.9139,366.32352,1,319
4,0,446.76364,320.11154,351.33575,1,340
3,0,412.4798,305.12766,356.08768,1,359
4,0,394.26044,310.58652,341.10034,1,380
3,0,361.03546,295.60275,347.1035,1,399
2,1,347.1733,302.2883,332.116,1,419
2,1,316.08188,287.3042,339.31833,1,439
2,1,277.32837,272.5796,345.17322,1,460
2,1,237.57906,257.74698,352.25717,1,480
2,1,199.44753,242.87016,360.19968,1,500
2,1,159.59537,227.97853,368.77286,1,519
2,1,119.878654,213.09055,377.81796,1,540
2,1,83.43746,198.1884,387.41962,1,559
2,1,44.76935,183.25182,397.68497,1,579
4,0,894.4272,460.97723,430.11627,0,21
3,0,894.4272,460.97723,430.11627,0,39
4,0,863.7084,457.61548,415.11627,0,60
4,0,825.4458,442.62335,411.78033,0,79
4,0,796.72174,439.75583,396.7901,0,100
3,0,766.4789,437.9107,381.79013,0,119
4,0,736.29803,436.59344,366.7901,0,139
4,0,722.1249,421.60248,365.5233,1,159
4,0,715.8385,420.82605,350.53635,1,180
4,0,686.5793,421.19562,335.53635,1,200
3,0,658.0421,422.12442,320.53638,1,220
3,0,635.1754,423.58383,305.53638,1,239
3,0,599.78217,408.59348,307.0961,1,259
3,0,567.73285,393.59348,309.89566,1,279
3,0,533.88104,378.59344,313.40775,1,299
3,0,501.2564,363.59344,317.59085,1,319
3,0,467.50632,348.59348,322.41824,1,339
4,0,434.32462,333.59348,327.8614,1,359
4,0,400.89548,318.5935,333.8902,1,379
4,0,385.56094,324.6305,318.90372,1,399
2,1,373.39966,331.7846,303.90375,1,419
2,1,364.40137,339.47607,288.90378,1,439
2,1,326.5875,324.83652,294.28464,1,458
2,1,287.3415,309.9746,301.54144,1,479
2,1,249.47485,295.0619,309.778,1,499
2,1,210.14322,280.12405,318.76935,1,519
2,1,171.14514,265.1727,328.373,1,539
2,1,135.5297,250.1976,338.6609,1,559
2,1,97.97757,235.20049,349.7014,1,579
2,1,62.663067,220.20973,361.53616,1,599
3,0,894.4272,460.97723,430.11627,0,19
4,0,894.4272,460.97723,430.11627,0,39
3,0,856.2358,445.97723,426.77127,0,60
4,0,825.4458,442.62335,411.78033,0,79
4,0,789.37225,427.63174,408.9677,0,100
3,0,759.01245,425.3141,393.97778,0,119
4,0,729.1742,424.05194,378.9778,0,140
3,0,714.9587,409.06158,377.76917,1,159
3,0,708.8564,408.3779,362.78134,1,179
3,0,670.60657,393.38837,362.74997,1,200
4,0,632.5538,378.38837,363.88663,1,220
4,0,599.5836,363.38837,365.65634,1,240
4,0,573.1674,365.1594,350.66937,1,260
4,0,551.57776,368.13492,335.66937,1,280
3,0,529.4165,371.71774,320.6694,1,300
3,0,509.97662,375.86664,305.66937,1,319
